"Bore ID","Date","Variable","Result (m)","Quality Code","Agency"
"GW403746.3.3",2010-01-18 00:00:00.0,"RSWL (mAHD)",75.99,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-18 00:00:00.0,"SWL",30.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-19 00:00:00.0,"DTW",29.28,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-19 00:00:00.0,"RSWL (mAHD)",75.98,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-19 00:00:00.0,"SWL",30.28,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-20 00:00:00.0,"DTW",29.28,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-20 00:00:00.0,"RSWL (mAHD)",75.98,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-20 00:00:00.0,"SWL",30.28,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-21 00:00:00.0,"DTW",29.28,"quality-A","WaterNSW"
"GW403746.3.3",2010-01-21 00:00:00.0,"RSWL (mAHD)",75.98,"quality-A","WaterNSW"
"GW403746.3.3",2010-01-21 00:00:00.0,"SWL",30.28,"quality-A","WaterNSW"
"GW403746.3.3",2010-01-22 00:00:00.0,"DTW",29.25,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-22 00:00:00.0,"RSWL (mAHD)",76.01,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-22 00:00:00.0,"SWL",30.25,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-23 00:00:00.0,"DTW",29.28,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-23 00:00:00.0,"RSWL (mAHD)",75.98,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-23 00:00:00.0,"SWL",30.28,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-24 00:00:00.0,"DTW",29.31,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-24 00:00:00.0,"RSWL (mAHD)",75.95,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-24 00:00:00.0,"SWL",30.31,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-25 00:00:00.0,"DTW",29.29,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-25 00:00:00.0,"RSWL (mAHD)",75.97,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-25 00:00:00.0,"SWL",30.29,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-26 00:00:00.0,"DTW",29.30,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-26 00:00:00.0,"RSWL (mAHD)",75.96,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-26 00:00:00.0,"SWL",30.30,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-27 00:00:00.0,"DTW",29.31,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-27 00:00:00.0,"RSWL (mAHD)",75.95,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-27 00:00:00.0,"SWL",30.31,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-28 00:00:00.0,"DTW",29.32,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-28 00:00:00.0,"RSWL (mAHD)",75.94,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-28 00:00:00.0,"SWL",30.32,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-29 00:00:00.0,"DTW",29.31,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-29 00:00:00.0,"RSWL (mAHD)",75.95,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-29 00:00:00.0,"SWL",30.31,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-30 00:00:00.0,"DTW",29.33,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-30 00:00:00.0,"RSWL (mAHD)",75.93,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-30 00:00:00.0,"SWL",30.33,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-31 00:00:00.0,"DTW",29.32,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-31 00:00:00.0,"RSWL (mAHD)",75.94,"quality-B","WaterNSW"
"GW403746.3.3",2010-01-31 00:00:00.0,"SWL",30.32,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-01 00:00:00.0,"DTW",29.33,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-01 00:00:00.0,"RSWL (mAHD)",75.93,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-01 00:00:00.0,"SWL",30.33,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-02 00:00:00.0,"DTW",29.34,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-02 00:00:00.0,"RSWL (mAHD)",75.92,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-02 00:00:00.0,"SWL",30.34,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-03 00:00:00.0,"DTW",29.35,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-03 00:00:00.0,"RSWL (mAHD)",75.91,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-03 00:00:00.0,"SWL",30.35,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-04 00:00:00.0,"DTW",29.36,"quality-A","WaterNSW"
"GW403746.3.3",2010-02-04 00:00:00.0,"RSWL (mAHD)",75.90,"quality-A","WaterNSW"
"GW403746.3.3",2010-02-04 00:00:00.0,"SWL",30.36,"quality-A","WaterNSW"
"GW403746.3.3",2010-02-05 00:00:00.0,"DTW",29.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-05 00:00:00.0,"RSWL (mAHD)",75.90,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-05 00:00:00.0,"SWL",30.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-06 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-06 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-06 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-07 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-07 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-07 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-08 00:00:00.0,"DTW",29.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-08 00:00:00.0,"RSWL (mAHD)",75.89,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-08 00:00:00.0,"SWL",30.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-09 00:00:00.0,"DTW",29.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-09 00:00:00.0,"RSWL (mAHD)",75.87,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-09 00:00:00.0,"SWL",30.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-10 00:00:00.0,"DTW",29.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-10 00:00:00.0,"RSWL (mAHD)",75.86,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-10 00:00:00.0,"SWL",30.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-11 00:00:00.0,"DTW",29.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-11 00:00:00.0,"RSWL (mAHD)",75.87,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-11 00:00:00.0,"SWL",30.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-12 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-12 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-12 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-13 00:00:00.0,"DTW",29.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-13 00:00:00.0,"RSWL (mAHD)",75.86,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-13 00:00:00.0,"SWL",30.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-14 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-14 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-14 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-15 00:00:00.0,"DTW",29.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-15 00:00:00.0,"RSWL (mAHD)",75.87,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-15 00:00:00.0,"SWL",30.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-16 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-16 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-16 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-17 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-17 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-17 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-18 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-18 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-18 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-19 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-19 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-19 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-20 00:00:00.0,"DTW",29.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-20 00:00:00.0,"RSWL (mAHD)",75.86,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-20 00:00:00.0,"SWL",30.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-21 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-21 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-21 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-22 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-22 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-22 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-23 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-23 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-23 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-24 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-24 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-24 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-25 00:00:00.0,"DTW",29.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-25 00:00:00.0,"RSWL (mAHD)",75.85,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-25 00:00:00.0,"SWL",30.41,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-26 00:00:00.0,"DTW",29.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-26 00:00:00.0,"RSWL (mAHD)",75.86,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-26 00:00:00.0,"SWL",30.40,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-27 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-27 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-27 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-28 00:00:00.0,"DTW",29.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-28 00:00:00.0,"RSWL (mAHD)",75.88,"quality-B","WaterNSW"
"GW403746.3.3",2010-02-28 00:00:00.0,"SWL",30.38,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-01 00:00:00.0,"DTW",29.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-01 00:00:00.0,"RSWL (mAHD)",75.87,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-01 00:00:00.0,"SWL",30.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-02 00:00:00.0,"DTW",29.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-02 00:00:00.0,"RSWL (mAHD)",75.87,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-02 00:00:00.0,"SWL",30.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-03 00:00:00.0,"DTW",29.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-03 00:00:00.0,"RSWL (mAHD)",75.87,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-03 00:00:00.0,"SWL",30.39,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-04 00:00:00.0,"DTW",29.40,"quality-A","WaterNSW"
"GW403746.3.3",2010-03-04 00:00:00.0,"RSWL (mAHD)",75.86,"quality-A","WaterNSW"
"GW403746.3.3",2010-03-04 00:00:00.0,"SWL",30.40,"quality-A","WaterNSW"
"GW403746.3.3",2010-03-05 00:00:00.0,"DTW",29.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-05 00:00:00.0,"RSWL (mAHD)",75.90,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-05 00:00:00.0,"SWL",30.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-06 00:00:00.0,"DTW",29.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-06 00:00:00.0,"RSWL (mAHD)",75.90,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-06 00:00:00.0,"SWL",30.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-07 00:00:00.0,"DTW",29.34,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-07 00:00:00.0,"RSWL (mAHD)",75.92,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-07 00:00:00.0,"SWL",30.34,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-08 00:00:00.0,"DTW",29.33,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-08 00:00:00.0,"RSWL (mAHD)",75.93,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-08 00:00:00.0,"SWL",30.33,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-09 00:00:00.0,"DTW",29.35,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-09 00:00:00.0,"RSWL (mAHD)",75.91,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-09 00:00:00.0,"SWL",30.35,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-10 00:00:00.0,"DTW",29.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-10 00:00:00.0,"RSWL (mAHD)",75.89,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-10 00:00:00.0,"SWL",30.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-11 00:00:00.0,"DTW",29.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-11 00:00:00.0,"RSWL (mAHD)",75.89,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-11 00:00:00.0,"SWL",30.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-12 00:00:00.0,"DTW",29.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-12 00:00:00.0,"RSWL (mAHD)",75.89,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-12 00:00:00.0,"SWL",30.37,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-13 00:00:00.0,"DTW",29.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-13 00:00:00.0,"RSWL (mAHD)",75.90,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-13 00:00:00.0,"SWL",30.36,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-14 00:00:00.0,"DTW",29.34,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-14 00:00:00.0,"RSWL (mAHD)",75.92,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-14 00:00:00.0,"SWL",30.34,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-15 00:00:00.0,"DTW",29.32,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-15 00:00:00.0,"RSWL (mAHD)",75.94,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-15 00:00:00.0,"SWL",30.32,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-16 00:00:00.0,"DTW",29.30,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-16 00:00:00.0,"RSWL (mAHD)",75.96,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-16 00:00:00.0,"SWL",30.30,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-17 00:00:00.0,"DTW",29.29,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-17 00:00:00.0,"RSWL (mAHD)",75.97,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-17 00:00:00.0,"SWL",30.29,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-18 00:00:00.0,"DTW",29.29,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-18 00:00:00.0,"RSWL (mAHD)",75.97,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-18 00:00:00.0,"SWL",30.29,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-19 00:00:00.0,"DTW",29.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-19 00:00:00.0,"RSWL (mAHD)",75.99,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-19 00:00:00.0,"SWL",30.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-20 00:00:00.0,"DTW",29.26,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-20 00:00:00.0,"RSWL (mAHD)",76.00,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-20 00:00:00.0,"SWL",30.26,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-21 00:00:00.0,"DTW",29.25,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-21 00:00:00.0,"RSWL (mAHD)",76.01,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-21 00:00:00.0,"SWL",30.25,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-22 00:00:00.0,"DTW",29.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-22 00:00:00.0,"RSWL (mAHD)",75.99,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-22 00:00:00.0,"SWL",30.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-23 00:00:00.0,"DTW",29.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-23 00:00:00.0,"RSWL (mAHD)",75.99,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-23 00:00:00.0,"SWL",30.27,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-24 00:00:00.0,"DTW",29.25,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-24 00:00:00.0,"RSWL (mAHD)",76.01,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-24 00:00:00.0,"SWL",30.25,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-25 00:00:00.0,"DTW",29.24,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-25 00:00:00.0,"RSWL (mAHD)",76.02,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-25 00:00:00.0,"SWL",30.24,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-26 00:00:00.0,"DTW",29.23,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-26 00:00:00.0,"RSWL (mAHD)",76.03,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-26 00:00:00.0,"SWL",30.23,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-27 00:00:00.0,"DTW",29.21,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-27 00:00:00.0,"RSWL (mAHD)",76.05,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-27 00:00:00.0,"SWL",30.21,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-28 00:00:00.0,"DTW",29.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-28 00:00:00.0,"RSWL (mAHD)",76.07,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-28 00:00:00.0,"SWL",30.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-29 00:00:00.0,"DTW",29.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-29 00:00:00.0,"RSWL (mAHD)",76.07,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-29 00:00:00.0,"SWL",30.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-30 00:00:00.0,"DTW",29.20,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-30 00:00:00.0,"RSWL (mAHD)",76.06,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-30 00:00:00.0,"SWL",30.20,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-31 00:00:00.0,"DTW",29.20,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-31 00:00:00.0,"RSWL (mAHD)",76.06,"quality-B","WaterNSW"
"GW403746.3.3",2010-03-31 00:00:00.0,"SWL",30.20,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-01 00:00:00.0,"DTW",29.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-01 00:00:00.0,"RSWL (mAHD)",76.07,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-01 00:00:00.0,"SWL",30.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-02 00:00:00.0,"DTW",29.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-02 00:00:00.0,"RSWL (mAHD)",76.07,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-02 00:00:00.0,"SWL",30.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-03 00:00:00.0,"DTW",29.18,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-03 00:00:00.0,"RSWL (mAHD)",76.08,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-03 00:00:00.0,"SWL",30.18,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-04 00:00:00.0,"DTW",29.18,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-04 00:00:00.0,"RSWL (mAHD)",76.08,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-04 00:00:00.0,"SWL",30.18,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-05 00:00:00.0,"DTW",29.17,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-05 00:00:00.0,"RSWL (mAHD)",76.09,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-05 00:00:00.0,"SWL",30.17,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-06 00:00:00.0,"DTW",29.15,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-06 00:00:00.0,"RSWL (mAHD)",76.11,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-06 00:00:00.0,"SWL",30.15,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-07 00:00:00.0,"DTW",29.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-07 00:00:00.0,"RSWL (mAHD)",76.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-07 00:00:00.0,"SWL",30.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-08 00:00:00.0,"DTW",29.15,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-08 00:00:00.0,"RSWL (mAHD)",76.11,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-08 00:00:00.0,"SWL",30.15,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-09 00:00:00.0,"DTW",29.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-09 00:00:00.0,"RSWL (mAHD)",76.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-09 00:00:00.0,"SWL",30.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-10 00:00:00.0,"DTW",29.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-10 00:00:00.0,"RSWL (mAHD)",76.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-10 00:00:00.0,"SWL",30.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-11 00:00:00.0,"DTW",29.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-11 00:00:00.0,"RSWL (mAHD)",76.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-11 00:00:00.0,"SWL",30.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-12 00:00:00.0,"DTW",29.12,"quality-A","WaterNSW"
"GW403746.3.3",2010-04-12 00:00:00.0,"RSWL (mAHD)",76.14,"quality-A","WaterNSW"
"GW403746.3.3",2010-04-12 00:00:00.0,"SWL",30.12,"quality-A","WaterNSW"
"GW403746.3.3",2010-04-13 00:00:00.0,"DTW",29.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-13 00:00:00.0,"RSWL (mAHD)",76.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-13 00:00:00.0,"SWL",30.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-14 00:00:00.0,"DTW",29.13,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-14 00:00:00.0,"RSWL (mAHD)",76.13,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-14 00:00:00.0,"SWL",30.13,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-15 00:00:00.0,"DTW",29.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-15 00:00:00.0,"RSWL (mAHD)",76.14,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-15 00:00:00.0,"SWL",30.12,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-16 00:00:00.0,"DTW",29.11,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-16 00:00:00.0,"RSWL (mAHD)",76.15,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-16 00:00:00.0,"SWL",30.11,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-17 00:00:00.0,"DTW",29.10,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-17 00:00:00.0,"RSWL (mAHD)",76.16,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-17 00:00:00.0,"SWL",30.10,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-18 00:00:00.0,"DTW",29.08,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-18 00:00:00.0,"RSWL (mAHD)",76.18,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-18 00:00:00.0,"SWL",30.08,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-19 00:00:00.0,"DTW",29.07,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-19 00:00:00.0,"RSWL (mAHD)",76.19,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-19 00:00:00.0,"SWL",30.07,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-20 00:00:00.0,"DTW",29.05,"quality-B","WaterNSW"
"GW403746.3.3",2010-04-20 00:00:00.0,"RSWL (mAHD)",76.21,"quality-B","WaterNSW"
