"Bore ID","Date","Variable","Result (m)","Quality Code","Agency"
"GW081101.1.2",2010-04-28 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-04-29 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-04-30 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-01 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-02 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-03 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-04 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-05 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-06 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-07 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-08 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-09 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-10 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-11 00:00:00.0,"SWL",1.88,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-12 00:00:00.0,"SWL",1.89,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-13 00:00:00.0,"SWL",1.89,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-14 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-15 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-16 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-17 00:00:00.0,"SWL",1.91,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-18 00:00:00.0,"SWL",1.91,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-19 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-20 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-21 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-22 00:00:00.0,"SWL",1.91,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-23 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-24 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-25 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-26 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-27 00:00:00.0,"SWL",1.90,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-28 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-29 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-30 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-05-31 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-01 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-02 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-03 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-04 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-05 00:00:00.0,"SWL",1.62,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-06 00:00:00.0,"SWL",1.57,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-07 00:00:00.0,"SWL",1.57,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-08 00:00:00.0,"SWL",1.58,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-09 00:00:00.0,"SWL",1.59,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-10 00:00:00.0,"SWL",1.61,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-11 00:00:00.0,"SWL",1.62,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-12 00:00:00.0,"SWL",1.63,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-13 00:00:00.0,"SWL",1.64,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-14 00:00:00.0,"SWL",1.64,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-15 00:00:00.0,"SWL",1.61,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-16 00:00:00.0,"SWL",1.62,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-17 00:00:00.0,"SWL",1.63,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-18 00:00:00.0,"SWL",1.65,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-19 00:00:00.0,"SWL",1.67,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-20 00:00:00.0,"SWL",1.68,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-21 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-22 00:00:00.0,"SWL",1.68,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-23 00:00:00.0,"SWL",1.67,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-24 00:00:00.0,"SWL",1.68,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-25 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-26 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-27 00:00:00.0,"SWL",1.70,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-28 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-29 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-06-30 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-01 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-02 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-03 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-04 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-05 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-06 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-07 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-08 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-09 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-10 00:00:00.0,"SWL",1.70,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-11 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-12 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-13 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-14 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-15 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-16 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-17 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-18 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-19 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-20 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-21 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-22 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-23 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-24 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-25 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-26 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-27 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-28 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-29 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-30 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-07-31 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-01 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-02 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-03 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-04 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-05 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-06 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-07 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-08 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-09 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-10 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-11 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-12 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-13 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-14 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-15 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-16 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-17 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-18 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-19 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-20 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-21 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-22 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-23 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-24 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-25 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-26 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-27 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-28 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-29 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-30 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-08-31 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-01 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-02 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-03 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-04 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-05 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-06 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-07 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-08 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-09 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-10 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-11 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-12 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-13 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-14 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-15 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-16 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-17 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-18 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-19 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-20 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-21 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-22 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-23 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-24 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-25 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-26 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-27 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-28 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-29 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-09-30 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-01 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-02 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-03 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-04 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-05 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-06 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-07 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-08 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-09 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-10 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-11 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-12 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-13 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-14 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-15 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-16 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-17 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-18 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-19 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-20 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-21 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-22 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-23 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-24 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-25 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-26 00:00:00.0,"SWL",1.82,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-27 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-28 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-29 00:00:00.0,"SWL",1.84,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-30 00:00:00.0,"SWL",1.85,"quality-A","WaterNSW"
"GW081101.1.2",2010-10-31 00:00:00.0,"SWL",1.86,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-01 00:00:00.0,"SWL",1.87,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-02 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-03 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-04 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-05 00:00:00.0,"SWL",1.83,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-06 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-07 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-08 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-09 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-10 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-11 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-12 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-13 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-14 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-15 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-16 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-17 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-18 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-19 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-20 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-21 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-22 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-23 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-24 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-25 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-26 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-27 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-28 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-29 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-11-30 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-01 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-02 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-03 00:00:00.0,"SWL",1.70,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-04 00:00:00.0,"SWL",1.70,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-05 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-06 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-07 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-08 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-09 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-10 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-11 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-12 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-13 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-14 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-15 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-16 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-17 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-18 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-19 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-20 00:00:00.0,"SWL",1.79,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-21 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-22 00:00:00.0,"SWL",1.81,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-23 00:00:00.0,"SWL",1.80,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-24 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-25 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-26 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-27 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-28 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-29 00:00:00.0,"SWL",1.72,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-30 00:00:00.0,"SWL",1.73,"quality-A","WaterNSW"
"GW081101.1.2",2010-12-31 00:00:00.0,"SWL",1.74,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-01 00:00:00.0,"SWL",1.75,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-02 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-03 00:00:00.0,"SWL",1.77,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-04 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-05 00:00:00.0,"SWL",1.78,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-06 00:00:00.0,"SWL",1.76,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-07 00:00:00.0,"SWL",1.71,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-08 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-09 00:00:00.0,"SWL",1.68,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-10 00:00:00.0,"SWL",1.68,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-11 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-12 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-13 00:00:00.0,"SWL",1.68,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-14 00:00:00.0,"SWL",1.69,"quality-A","WaterNSW"
"GW081101.1.2",2011-01-15 00:00:00.0,"SWL",1.70,"quality-A","WaterNSW"
